SeqNum,MGEMLE,MGEMOM,MAANTH,AWAPAR,APERSA,AMOTSC,Resp,rand,RespHoldout,PWAPAR2,PAANHA2,PPERSA2,MSKB12,MAUT02,MHHUUR2,MAUT22,MINKGE2,MFALLE2,MRELGE2,MGODRK2,MOPLHO2,MFWEKI2,MSKB22,MGODPR2,MSKC2,MAUT12,MSKA2,mostyp_1,mostyp_2,mostyp_3,mostyp_4,mostyp_5,mostyp_6,mostyp_7,mostyp_8,mostyp_9,mostyp_10,mostyp_11,mostyp_12,mostyp_13,mostyp_14,mostyp_15,mostyp_16,mostyp_17,mostyp_18,mostyp_19,mostyp_20,mostyp_21,mostyp_22,mostyp_23,mostyp_24,mostyp_25,mostyp_26,mostyp_28,mostyp_29,mostyp_30,mostyp_31,mostyp_32,mostyp_33,mostyp_34,mostyp_35,mostyp_36,mostyp_37,mostyp_38,mostyp_39,mostyp_40,mostyp_41,MOSHOO_1,MOSHOO_2,MOSHOO_3,MOSHOO_4,MOSHOO_5,MOSHOO_6,MOSHOO_7,MOSHOO_8,MOSHOO_9,MOSHOO_10
121,3,5,1,0,0,0,0,0.6369074921,,0,0,0,17,0,30,5.5,0,30,0,82,5.5,0,0,0,17,43,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
122,9,0,5,0,0,0,0,0.3731319194,,0,0,0,17,0,5.5,0,0,43,0,56,0,0,17,0,0,43,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
125,6,0,5,0,0,0,0,0.5306010174,,0,0,0,30,0,0,17,17,30,56,17,0,0,0,0,17,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
126,2,6,0,0,0,0,0,0.4014517369,,0,0,0,43,0,0,0,0,43,5.5,69,0,0,0,0,5.5,43,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
127,1,3,3,0,0,0,0,0.4303809858,,0,0,0,5.5,5.5,5.5,30,17,56,5.5,17,30,0,17,0,56,17,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
129,3,5,2,0,0,0,0,0.5422460584,,0,0,0,30,5.5,0,5.5,5.5,56,17,30,5.5,0,5.5,0,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
130,2,6,1,0,0,0,0,0.3399672007,,0,0,0,43,0,17,5.5,5.5,43,17,43,30,0,5.5,5.5,69,43,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
133,4,5,1,0,0,0,0,0.0431727767,,0,0,0,56,0,5.5,0,0,5.5,5.5,56,5.5,0,17,0,17,43,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
134,5,5,0,0,0,0,0,0.6622022333,,0,0,0,0,0,0,56,56,69,17,43,0,0,17,0,43,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
135,5,0,6,0,0,0,0,0.1192574911,,0,0,0,0,0,0,30,30,0,30,0,43,0,0,0,69,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
137,4,3,3,0,0,0,0,0.0298196296,,0,0,0,17,5.5,5.5,17,17,43,5.5,56,17,5.5,17,5.5,17,17,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
139,4,3,3,0,0,0,0,0.0889658928,,0,0,0,0,0,5.5,43,30,82,43,30,30,17,0,0,5.5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
141,1,3,3,0,0,0,0,0.3735491286,,0,0,0,43,0,5.5,17,5.5,43,5.5,43,30,0,5.5,5.5,69,30,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
142,5,2,4,0,0,0,0,0.1864272213,,0,0,0,5.5,5.5,5.5,30,30,56,43,17,17,5.5,5.5,0,43,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
143,6,0,6,0,0,0,0,0.5153886329,,0,0,0,17,0,0,0,0,17,5.5,43,17,0,0,0,69,17,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
145,8,1,3,0,0,0,0,0.6467060669,,0,0,0,30,5.5,0,5.5,5.5,5.5,0,56,0,0,30,0,5.5,30,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
146,8,3,1,0,0,0,0,0.3718849846,,0,0,0,0,0,0,0,0,56,0,82,5.5,0,0,0,5.5,43,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
147,7,2,3,0,0,0,0,0.3814775387,,0,0,0,17,0,0,0,0,17,0,82,0,0,30,0,30,43,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
148,6,0,4,0,0,0,0,0.1303145029,,0,0,0,0,0,0,82,82,30,56,17,5.5,0,43,30,30,5.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
149,8,1,3,1,0,0,0,0.069686248,,0,0,0,0,0,5.5,5.5,30,5.5,0,0,69,69,56,0,69,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
150,5,0,4,0,0,0,1,0.0009538471,,0,0,0,5.5,0,0,43,43,56,30,17,17,0,17,0,43,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
152,2,2,4,0,0,0,0,0.5925669878,,0,0,0,0,5.5,0,69,69,43,30,17,17,0,0,0,56,5.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
153,7,6,1,0,0,0,0,0.5136885464,,0,0,0,17,0,0,0,0,30,0,82,5.5,0,30,0,30,69,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
154,7,4,1,0,0,0,0,0.6626285201,,0,0,0,0,0,17,17,17,30,5.5,17,69,0,0,0,82,43,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
156,2,2,1,0,0,0,0,0.6141889308,,0,0,0,56,0,0,5.5,17,43,17,30,30,17,5.5,17,17,17,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
159,2,8,1,0,0,0,0,0.6392577363,,0,0,0,17,0,0,0,0,43,0,30,5.5,0,17,0,17,56,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
161,3,4,1,0,0,0,0,0.3997337429,,0,0,0,30,0,0,5.5,5.5,43,0,56,17,5.5,17,0,30,56,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
162,4,2,2,0,0,0,0,0.1839319389,,0,0,0,17,0,17,17,17,30,17,82,5.5,0,17,0,5.5,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
163,6,3,0,0,0,0,0,0.1579166023,,0,0,0,30,0,17,30,0,17,0,30,17,5.5,0,0,5.5,43,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
167,3,2,2,0,0,0,0,0.4975406348,,0,0,0,5.5,0,5.5,43,17,43,5.5,30,30,0,5.5,0,17,5.5,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
168,2,4,3,0,0,0,0,0.0829822007,,0,0,0,56,0,100,17,17,0,17,30,30,5.5,0,17,43,43,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
171,4,3,2,0,0,0,0,0.4322715082,,0,0,0,17,0,0,5.5,5.5,43,5.5,43,30,0,5.5,0,43,43,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
173,3,2,3,1,0,0,0,0.5336228258,,0,0,0,5.5,17,0,17,5.5,56,17,30,43,30,17,0,0,17,43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
175,5,2,2,0,0,0,1,0.0463970057,,0,0,0,0,0,0,0,0,82,0,43,56,0,5.5,0,43,43,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
176,6,0,2,0,0,0,0,0.6114363086,,0,0,0,17,0,17,17,5.5,43,5.5,56,17,0,0,0,5.5,30,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
177,5,1,5,0,0,0,0,0.0145627749,,0,0,0,43,0,17,17,17,17,43,30,17,0,30,5.5,30,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
182,5,2,2,0,0,0,0,0.1038246556,,0,0,0,0,0,0,17,17,30,0,30,30,17,0,0,56,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
183,6,2,0,0,0,0,0,0.2520268477,,0,0,0,5.5,0,0,0,0,56,0,56,43,0,0,0,43,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
184,4,0,0,0,0,0,0,0.6968247386,,0,0,0,0,0,0,0,0,69,0,30,69,0,0,0,100,43,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
188,4,3,3,0,0,0,0,0.5654856421,,0,0,0,5.5,0,5.5,30,30,43,17,30,30,17,5.5,0,30,5.5,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
190,5,1,5,0,0,0,0,0.1360763433,,0,0,0,17,5.5,17,30,30,43,30,17,30,5.5,17,0,56,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
191,3,1,4,0,0,0,0,0.6589517503,,0,0,0,17,0,0,5.5,5.5,82,30,17,56,0,17,0,43,43,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
193,3,5,0,0,0,0,0,0.2228847189,,0,0,0,0,0,0,0,0,17,0,82,0,0,0,0,0,43,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
195,5,3,2,0,0,0,1,0.3036036185,,0,0,0,17,0,0,0,0,82,0,100,0,0,0,0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
196,4,3,3,0,0,0,0,0.2401366663,,0,0,0,30,0,5.5,0,0,69,0,100,0,0,5.5,0,56,43,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
199,4,2,2,0,0,0,0,0.0838190513,,0,0,0,17,0,0,17,17,56,30,56,17,0,17,0,5.5,17,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
200,3,2,4,0,0,0,0,0.3364012848,,0,0,0,17,0,17,17,17,56,0,43,17,0,0,0,56,0,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
202,3,5,4,0,0,0,0,0.5609265545,,0,0,0,43,0,0,0,17,100,0,56,0,17,0,0,30,56,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
204,8,3,4,0,0,0,1,0.062514287,,0,0,0,30,5.5,5.5,43,17,0,43,17,56,0,5.5,0,43,30,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
206,4,0,0,0,0,0,0,0.6650154366,,0,0,0,17,5.5,5.5,5.5,0,43,0,43,56,0,5.5,0,94,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
209,6,8,1,0,0,0,0,0.4385512119,,0,0,0,30,17,0,0,5.5,69,0,82,17,5.5,0,0,5.5,0,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
211,1,3,5,0,0,0,0,0.0839475766,,0,0,0,30,0,0,5.5,5.5,69,17,17,43,0,5.5,0,69,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
212,5,4,0,0,0,0,0,0.1154475962,,0,0,0,30,0,0,0,0,30,0,69,0,0,0,0,0,43,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
215,4,0,3,0,0,0,0,0.6450300751,,0,0,0,0,5.5,0,5.5,5.5,82,5.5,69,0,0,0,0,43,30,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
216,5,2,3,1,0,0,0,0.564271319,,0,0,0,30,0,0,30,30,82,0,5.5,56,56,0,0,56,5.5,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
217,3,4,3,0,0,0,0,0.0292110974,,0,0,0,43,0,30,0,0,69,0,69,0,0,0,0,30,0,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
218,8,3,4,0,0,0,0,0.4816884303,,0,0,0,0,0,56,5.5,5.5,30,5.5,30,30,0,5.5,0,56,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
219,5,0,6,0,0,0,0,0.5441997138,,0,0,0,17,0,0,17,17,82,0,43,17,0,5.5,0,56,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
220,4,3,3,0,0,0,0,0.2587892331,,0,0,0,5.5,0,5.5,30,30,43,17,30,30,17,5.5,0,30,5.5,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
223,5,0,5,0,0,0,0,0.2741271235,,0,0,0,17,0,0,5.5,5.5,69,5.5,56,17,5.5,5.5,0,17,43,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
227,5,2,4,0,0,0,1,0.3464803814,,0,0,0,0,0,0,30,17,100,56,17,30,0,0,0,17,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
231,3,3,4,0,0,0,0,0.261913804,,0,0,0,30,5.5,0,30,30,56,30,30,17,5.5,5.5,0,30,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
232,5,0,5,0,0,0,0,0.2214048939,,0,0,0,0,0,0,43,30,82,17,30,30,0,0,0,43,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
233,7,2,3,0,0,0,0,0.2857525164,,0,0,0,5.5,5.5,17,17,17,5.5,5.5,43,17,0,0,5.5,56,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
234,9,9,0,0,0,0,0,0.3741359438,,0,0,0,43,0,0,0,0,100,0,69,0,17,0,0,0,56,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
235,5,0,0,0,0,0,1,0.5778153234,,0,0,0,0,0,0,0,0,69,0,100,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
236,4,1,4,0,0,0,1,0.032722991,,0,0,0,17,0,5.5,30,30,82,43,17,30,0,0,0,30,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
238,5,5,3,0,0,0,0,0.5940420514,,0,0,0,30,0,0,0,0,69,0,56,17,5.5,5.5,0,17,30,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
240,7,1,4,0,0,0,0,0.4349786623,,0,0,0,5.5,5.5,17,30,17,56,43,17,30,0,5.5,5.5,43,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
241,4,2,4,0,0,0,0,0.4528172693,,0,0,0,17,5.5,17,30,30,43,30,17,30,0,5.5,5.5,43,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
242,4,2,3,0,0,0,0,0.2181819562,,0,0,0,17,5.5,0,30,30,43,43,30,5.5,0,5.5,0,30,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
243,5,6,0,0,0,0,0,0.2377245576,,0,0,0,0,0,0,0,0,30,0,30,69,69,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
244,3,2,2,0,0,0,0,0.5348391605,,0,0,0,5.5,0,17,17,5.5,56,5.5,43,56,0,5.5,0,56,30,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
245,9,0,5,0,0,0,0,0.191563883,,0,0,0,17,0,5.5,0,0,56,0,56,0,0,0,0,43,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
246,3,0,7,0,0,0,0,0.5719512415,,0,0,0,17,17,17,17,30,56,56,43,0,0,0,0,30,0,5.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
247,7,0,4,0,0,0,1,0.6917022144,,0,0,0,5.5,0,5.5,69,56,56,94,5.5,17,0,5.5,5.5,5.5,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
248,5,3,2,0,0,0,0,0.3852741511,,0,0,0,17,0,0,0,0,82,0,100,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
249,4,2,3,0,0,0,1,0.1109727547,,0,0,0,17,0,0,17,17,82,0,56,17,0,0,0,30,17,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
250,7,7,0,0,0,0,0,0.4928504305,,0,0,0,5.5,0,5.5,56,17,43,17,17,56,0,5.5,0,0,30,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
252,5,0,7,0,0,0,0,0.4018428663,,0,0,0,0,56,0,17,30,17,17,0,43,0,17,0,69,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
253,1,4,1,0,0,0,0,0.6311276181,,0,0,0,17,0,0,5.5,5.5,30,69,17,56,0,0,0,5.5,43,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
